CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
89;CN;82190;E;30.0;0;;2.27244;611,65;0.11401;Azul;235;;0
21;CH;82221;E;7.0;0;;1.23126;498,91;0.03168;Azul;231;;0
129;LC;82324;D;15.0;0;;1.16229;587,47;0.0749;Azul;241;;0
163;MT;82330;A;17.0;0;;1.66698;759,97;0.20736;Azul;245;;0
147;MT;82507;C;24.0;0;;1.4522;782,02;0.18333;Azul;245;;0
32;CH;82517;E;29.0;0;;0.88302;639,31;0.03588;Azul;231;;0
53;CN;82658;A;1.0;0;;0.59574;916,13;0.08549;Azul;235;;0
14;CH;82935;B;3.0;0;;2.66147;600,09;0.15185;Azul;231;;0
179;MT;82955;E;29.0;0;;0.78524;880,55;0.1831;Azul;245;;0
95;LC;83482;C;7.0;0;;3.31107;582,06;0.21738;Azul;241;0.0;0
46;CN;83631;D;14.0;0;;1.50853;576,05;0.30935;Azul;235;;0
27;CH;83810;D;6.0;0;;3.41348;588,57;0.18541;Azul;231;;0
90;CN;83854;A;4.0;0;;0.41738;903,29;0.01314;Azul;235;;0
150;MT;83917;A;18.0;0;;0.32005;1136,79;0.15202;Azul;245;;0
39;CH;84222;A;21.0;0;;2.00333;601,95;0.01741;Azul;231;;0
