CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
174;MT;78445;C;26;0;;5.31206;834,34;0.16052;Azul;515;;0
174;MT;85317;D;23;0;;2.92071;657,39;0.14709;Azul;557;;0
175;MT;7252;B;8;0;;2.585;616,50;0.315;Azul;557;;0
175;MT;17642;D;8;0;;2.24304;730,00;0.20665;Azul;515;;0
176;MT;88922;C;24;0;;2.27321;590,94;0.13651;Azul;557;;0
176;MT;117767;D;18;0;;0.1828;0,00;0.11617;Azul;515;;0
177;MT;23513;A;26;0;;2.75872;656,04;0.1356;Azul;557;;0
177;MT;83955;D;21;0;;2.5833;663,35;0.16356;Azul;515;;0
178;MT;23881;C;11;0;;2.72078;649,08;0.31378;Azul;557;;0
178;MT;111593;B;25;0;;4.12689;788,94;0.12635;Azul;515;;0
179;MT;77834;C;27;0;;3.60534;577,25;0.09186;Azul;557;;0
179;MT;111518;A;20;0;;1.57287;615,35;0.11072;Azul;515;;0
180;MT;6944;D;12;0;;1.597;786,50;0.187;Azul;557;;0
180;MT;83994;A;4;0;;1.78432;616,67;0.0455;Azul;515;;0
