CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
85;CH;85204;C;23.0;0;;1.88307;662,31;0.27582;AZUL;1015;;
87;CH;96296;A;1.0;0;;2.46012;684,20;0.13745;AZUL;1015;;
89;CH;97078;A;3.0;0;;1.28469;607,44;0.17357;AZUL;1015;;
46;CH;18419;D;18.0;0;;2.58493;533,25;0.14252;AZUL;1015;;
58;CH;89635;A;29.0;0;;1.52437;650,59;0.23945;AZUL;1015;;
54;CH;85029;E;25.0;0;;3.06514;534,47;0.16031;AZUL;1015;;
56;CH;118013;A;27.0;0;;1.30256;472,09;0.19424;AZUL;1015;;
50;CH;96322;A;14.0;0;;2.07246;521,26;0.16207;AZUL;1015;;
62;CH;112034;A;11.0;0;;1.73376;558,79;0.16204;AZUL;1015;;
90;CH;118048;B;4.0;0;;2.46307;656,04;0.08967;AZUL;1015;;
88;CH;111923;B;12.0;0;;1.13766;528,22;0.22483;AZUL;1015;;
47;CH;111902;B;7.0;0;;2.61437;650,39;0.21389;AZUL;1015;;
86;CH;29091;B;1.0;0;;2.09137;582,93;0.15726;AZUL;1015;;
78;CH;95493;D;3.0;0;;1.5706;747,83;0.23976;AZUL;1015;;
80;CH;81576;B;30.0;0;;0.63943;766,04;0.11099;AZUL;1015;;
76;CH;40415;B;14.0;0;;2.5194;640,26;0.14642;AZUL;1015;;
74;CH;85044;B;26.0;0;;2.0536;542,93;0.17206;AZUL;1015;;
66;CH;111986;A;5.0;0;;2.49144;655,21;0.25429;AZUL;1015;;
48;CH;88822;D;10.0;0;;2.62554;664,88;0.20408;AZUL;1015;;
82;CH;84139;B;9.0;0;;2.58546;709,48;0.13711;AZUL;1015;;
70;CH;111853;E;14.0;0;;1.41409;539,19;0.21947;AZUL;1015;;
2;LC;118292;A;8.0;0;;1.86272;534,93;0.27244;AZUL;889;0.0;
3;LC;118145;A;5.0;0;;2.57602;557,46;0.19619;AZUL;889;0.0;
4;LC;81488;B;5.0;0;;3.48892;584,36;0.12705;AZUL;889;0.0;
5;LC;63712;B;6.0;0;;2.528;655,39;0.29354;AZUL;889;0.0;
1;LC;112042;C;7.0;0;;2.00076;526,86;0.0789;AZUL;889;1.0;
2;LC;89505;A;8.0;0;;1.49099;612,76;0.17633;AZUL;889;1.0;
3;LC;117572;E;5.0;0;;2.02578;605,53;0.05391;AZUL;889;1.0;
4;LC;85244;A;5.0;0;;3.01335;518,65;0.26635;AZUL;889;1.0;
5;LC;118223;A;6.0;0;;2.81886;462,29;0.19554;AZUL;889;1.0;
6;LC;15069;B;1.0;0;;1.77244;523,11;0.00953;AZUL;889;;
7;LC;120165;D;25.0;0;;2.9592;557,10;0.16401;AZUL;889;;
8;LC;118073;C;24.0;0;;1.68791;579,50;0.13105;AZUL;889;;
9;LC;86462;D;20.0;0;;2.38262;523,28;0.11832;AZUL;889;;
10;LC;97519;E;18.0;0;;2.39514;477,94;0.05035;AZUL;889;;
11;LC;68920;A;20.0;0;;0.96148;433,90;0.01713;AZUL;889;;
12;LC;118201;D;2.0;0;;0.79399;457,27;0.23668;AZUL;889;;
13;LC;118251;C;21.0;0;;0.27414;927,49;0.08273;AZUL;889;;
14;LC;120342;E;3.0;0;;1.58638;645,52;0.22273;AZUL;889;;
15;LC;120646;D;14.0;0;;1.57672;615,23;0.16243;AZUL;889;;
16;LC;86515;B;24.0;0;;2.19688;592,02;0.10506;AZUL;889;;
17;LC;120170;E;9.0;0;;1.9866;665,24;0.11374;AZUL;889;;
18;LC;31981;D;12.0;0;;2.08211;559,86;0.17197;AZUL;889;;
19;LC;118218;D;9.0;0;;2.68787;562,09;0.26778;AZUL;889;;
20;LC;120623;D;30.0;0;;1.58074;625,00;0.12025;AZUL;889;;
21;LC;83331;A;22.0;0;;2.89764;557,67;0.16815;AZUL;889;;
22;LC;86329;B;26.0;0;;1.80201;520,93;0.18024;AZUL;889;;
23;LC;119763;B;14.0;0;;3.83474;546,63;0.21265;AZUL;889;;
24;LC;118240;B;15.0;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;AZUL;889;;
25;LC;118279;B;16.0;0;;3.09031;770,26;0.06863;AZUL;889;;
26;LC;118269;D;18.0;0;;0.88199;740,86;0.2075;AZUL;889;;
27;LC;15105;E;12.0;0;;1.54517;671,46;0.23079;AZUL;889;;
28;LC;120627;B;28.0;0;;1.99613;620,04;0.05794;AZUL;889;;
29;LC;96262;C;23.0;0;;2.71876;524,86;0.1477;AZUL;889;;
30;LC;120154;E;27.0;0;;2.51375;626,33;0.13472;AZUL;889;;
31;LC;118205;A;11.0;0;;1.01454;506,19;0.06182;AZUL;889;;
32;LC;120375;D;19.0;0;;2.39615;663,32;0.20335;AZUL;889;;
33;LC;18745;A;4.0;0;;2.3308;663,01;0.13047;AZUL;889;;
34;LC;120340;B;21.0;0;;0.5311;541,92;0.23722;AZUL;889;;
35;LC;39441;D;17.0;0;;1.19989;574,74;0.0877;AZUL;889;;
36;LC;120560;B;13.0;0;;1.99754;727,79;0.292;AZUL;889;;
37;LC;120643;A;23.0;0;;2.94256;517,55;0.22258;AZUL;889;;
38;LC;118302;C;16.0;0;;1.4717;717,28;0.19556;AZUL;889;;
39;LC;118231;A;25.0;0;;1.42609;434,73;0.00765;AZUL;889;;
40;LC;118250;C;17.0;0;;1.91893;583,25;0.0852;AZUL;889;;
41;LC;37831;D;16.0;0;;0.66145;656,22;0.00747;AZUL;889;;
42;LC;118293;C;10.0;0;;0.80105;747,97;0.05719;AZUL;889;;
43;LC;118258;D;13.0;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;AZUL;889;;
44;LC;120639;D;29.0;0;;2.45537;574,77;0.10142;AZUL;889;;
45;LC;86594;C;23.0;0;;2.2723;656,99;0.20724;AZUL;889;;
1;LC;111852;C;7.0;0;;3.02127;571,65;0.18997;AZUL;889;0.0;
25;LC;111898;B;3.0;0;;1.67195;625,42;0.22338;AZUL;969;;
26;LC;120647;D;28.0;0;;3.11212;562,40;0.20494;AZUL;969;;
27;LC;120649;A;29.0;0;;2.24442;551,71;0.11092;AZUL;969;;
28;LC;119736;B;25.0;0;;1.23603;556,46;0.2089;AZUL;969;;
29;LC;120722;B;25.0;0;;1.91409;583,22;0.23711;AZUL;969;;
30;LC;120156;A;26.0;0;;1.85071;506,84;0.15773;AZUL;969;;
31;LC;82434;A;1.0;0;;1.73199;513,13;0.23765;AZUL;969;;
32;LC;86463;A;16.0;0;;3.49103;629,97;0.11694;AZUL;969;;
33;LC;26253;A;17.0;0;;2.46915;592,43;0.22598;AZUL;969;;
34;LC;84880;X;11.0;1;Anulado;;0,00;;AZUL;969;;
35;LC;120085;A;13.0;0;;1.43818;531,77;0.21095;AZUL;969;;
36;LC;81988;C;12.0;0;;1.09507;592,12;0.22197;AZUL;969;;
37;LC;82242;C;12.0;0;;2.48607;519,95;0.21379;AZUL;969;;
38;LC;111939;D;3.0;0;;2.02828;599,26;0.1888;AZUL;969;;
39;LC;111825;D;4.0;0;;2.36239;678,83;0.13759;AZUL;969;;
40;LC;112128;A;4.0;0;;1.46464;612,49;0.18123;AZUL;969;;
41;LC;119739;B;20.0;0;;1.11988;644,66;0.17326;AZUL;969;;
42;LC;43080;A;21.0;0;;1.00674;425,46;0.18741;AZUL;969;;
43;LC;120114;C;22.0;0;;2.48866;530,90;0.20387;AZUL;969;;
44;LC;29073;B;24.0;0;;2.30118;544,26;0.20393;AZUL;969;;
45;LC;120674;E;2.0;0;;1.59469;549,21;0.16706;AZUL;969;;
1;LC;118133;D;7.0;0;;2.70649;615,53;0.18273;AZUL;969;0.0;
2;LC;25537;A;8.0;0;;2.72437;574,26;0.13925;AZUL;969;0.0;
3;LC;112079;C;5.0;0;;3.34262;593,14;0.20515;AZUL;969;0.0;
4;LC;41839;E;5.0;0;;3.13555;553,91;0.20601;AZUL;969;0.0;
5;LC;67609;C;6.0;0;;2.06388;559,18;0.21869;AZUL;969;0.0;
1;LC;111944;B;8.0;0;;2.1579;558,24;0.20678;AZUL;969;1.0;
2;LC;67545;C;8.0;0;;2.23365;584,25;0.17953;AZUL;969;1.0;
3;LC;112094;B;5.0;0;;1.25458;495,35;0.20167;AZUL;969;1.0;
4;LC;9268;C;6.0;0;;2.30468;568,08;0.20934;AZUL;969;1.0;
5;LC;97984;E;7.0;0;;3.27597;579,40;0.1544;AZUL;969;1.0;
6;LC;85663;A;30.0;0;;2.2578;625,24;0.25378;AZUL;969;;
7;LC;120629;C;30.0;0;;1.8234;576,30;0.12221;AZUL;969;;
8;LC;120374;B;27.0;0;;2.75031;607,06;0.12599;AZUL;969;;
9;LC;120174;C;27.0;0;;2.67436;509,09;0.13757;AZUL;969;;
10;LC;119765;E;22.0;0;;1.04992;463,35;0.17893;AZUL;969;;
11;LC;118266;A;16.0;0;;1.58528;531,43;0.15969;AZUL;969;;
12;LC;87221;E;23.0;0;;1.61696;471,79;0.20926;AZUL;969;;
13;LC;24590;D;17.0;0;;3.36612;715,01;0.14141;AZUL;969;;
14;LC;111900;A;3.0;0;;1.9751;524,83;0.19171;AZUL;969;;
15;LC;43311;D;19.0;0;;3.32626;588,37;0.19599;AZUL;969;;
16;LC;119764;E;13.0;0;;2.46987;491,06;0.20092;AZUL;969;;
17;LC;120084;B;13.0;0;;1.32025;613,56;0.20946;AZUL;969;;
18;LC;29119;A;12.0;0;;1.70407;479,26;0.21485;AZUL;969;;
19;LC;95314;A;9.0;0;;2.0842;544,05;0.22125;AZUL;969;;
20;LC;88924;E;9.0;0;;2.71983;551,50;0.16173;AZUL;969;;
21;LC;89614;B;10.0;0;;3.45079;651,28;0.12876;AZUL;969;;
22;LC;119699;B;11.0;0;;3.29063;494,53;0.1959;AZUL;969;;
23;LC;55078;C;17.0;0;;2.72335;671,55;0.1883;AZUL;969;;
24;LC;27828;A;2.0;0;;1.61612;489,93;0.20142;AZUL;969;;
2;LC;118292;A;8.0;0;;1.86272;534,93;0.27244;AZUL;1003;0.0;
3;LC;118145;A;5.0;0;;2.57602;557,46;0.19619;AZUL;1003;0.0;
4;LC;81488;B;5.0;0;;3.48892;584,36;0.12705;AZUL;1003;0.0;
5;LC;63712;B;6.0;0;;2.528;655,39;0.29354;AZUL;1003;0.0;
1;LC;112042;C;7.0;0;;2.00076;526,86;0.0789;AZUL;1003;1.0;
2;LC;89505;A;8.0;0;;1.49099;612,76;0.17633;AZUL;1003;1.0;
3;LC;117572;E;5.0;0;;2.02578;605,53;0.05391;AZUL;1003;1.0;
4;LC;85244;A;5.0;0;;3.01335;518,65;0.26635;AZUL;1003;1.0;
5;LC;118223;A;6.0;0;;2.81886;462,29;0.19554;AZUL;1003;1.0;
6;LC;15069;B;1.0;0;;1.77244;523,11;0.00953;AZUL;1003;;
7;LC;120165;D;25.0;0;;2.9592;557,10;0.16401;AZUL;1003;;
8;LC;118073;C;24.0;0;;1.68791;579,50;0.13105;AZUL;1003;;
9;LC;86462;D;20.0;0;;2.38262;523,28;0.11832;AZUL;1003;;
10;LC;97519;E;18.0;0;;2.39514;477,94;0.05035;AZUL;1003;;
11;LC;68920;A;20.0;0;;0.96148;433,90;0.01713;AZUL;1003;;
12;LC;118201;D;2.0;0;;0.79399;457,27;0.23668;AZUL;1003;;
13;LC;118251;C;21.0;0;;0.27414;927,49;0.08273;AZUL;1003;;
14;LC;120342;E;3.0;0;;1.58638;645,52;0.22273;AZUL;1003;;
15;LC;120646;D;14.0;0;;1.57672;615,23;0.16243;AZUL;1003;;
16;LC;86515;B;24.0;0;;2.19688;592,02;0.10506;AZUL;1003;;
17;LC;120170;E;9.0;0;;1.9866;665,24;0.11374;AZUL;1003;;
18;LC;31981;D;12.0;0;;2.08211;559,86;0.17197;AZUL;1003;;
19;LC;118218;D;9.0;0;;2.68787;562,09;0.26778;AZUL;1003;;
20;LC;120623;D;30.0;0;;1.58074;625,00;0.12025;AZUL;1003;;
21;LC;83331;A;22.0;0;;2.89764;557,67;0.16815;AZUL;1003;;
22;LC;86329;B;26.0;0;;1.80201;520,93;0.18024;AZUL;1003;;
23;LC;119763;B;14.0;0;;3.83474;546,63;0.21265;AZUL;1003;;
24;LC;118240;B;15.0;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;AZUL;1003;;
25;LC;118279;B;16.0;0;;3.09031;770,26;0.06863;AZUL;1003;;
26;LC;118269;D;18.0;0;;0.88199;740,86;0.2075;AZUL;1003;;
27;LC;15105;E;12.0;0;;1.54517;671,46;0.23079;AZUL;1003;;
28;LC;120627;B;28.0;0;;1.99613;620,04;0.05794;AZUL;1003;;
29;LC;96262;C;23.0;0;;2.71876;524,86;0.1477;AZUL;1003;;
30;LC;120154;E;27.0;0;;2.51375;626,33;0.13472;AZUL;1003;;
31;LC;118205;A;11.0;0;;1.01454;506,19;0.06182;AZUL;1003;;
32;LC;120375;D;19.0;0;;2.39615;663,32;0.20335;AZUL;1003;;
33;LC;18745;A;4.0;0;;2.3308;663,01;0.13047;AZUL;1003;;
34;LC;120340;B;21.0;0;;0.5311;541,92;0.23722;AZUL;1003;;
35;LC;39441;D;17.0;0;;1.19989;574,74;0.0877;AZUL;1003;;
36;LC;120560;B;13.0;0;;1.99754;727,79;0.292;AZUL;1003;;
37;LC;120643;A;23.0;0;;2.94256;517,55;0.22258;AZUL;1003;;
38;LC;118302;C;16.0;0;;1.4717;717,28;0.19556;AZUL;1003;;
39;LC;118231;A;25.0;0;;1.42609;434,73;0.00765;AZUL;1003;;
40;LC;118250;C;17.0;0;;1.91893;583,25;0.0852;AZUL;1003;;
41;LC;37831;D;16.0;0;;0.66145;656,22;0.00747;AZUL;1003;;
42;LC;118293;C;10.0;0;;0.80105;747,97;0.05719;AZUL;1003;;
43;LC;118258;D;13.0;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;AZUL;1003;;
44;LC;120639;D;29.0;0;;2.45537;574,77;0.10142;AZUL;1003;;
45;LC;86594;C;23.0;0;;2.2723;656,99;0.20724;AZUL;1003;;
1;LC;111852;C;7.0;0;;3.02127;571,65;0.18997;AZUL;1003;0.0;
1;LC;111944;B;8.0;0;;2.1579;558,24;0.20678;AZUL;1025;1.0;
2;LC;25537;A;8.0;0;;2.72437;574,26;0.13925;AZUL;1025;0.0;
41;LC;119739;B;20.0;0;;1.11988;644,66;0.17326;AZUL;1025;;
37;LC;82242;C;12.0;0;;2.48607;519,95;0.21379;AZUL;1025;;
3;LC;112079;C;5.0;0;;3.34262;593,14;0.20515;AZUL;1025;0.0;
4;LC;41839;E;5.0;0;;3.13555;553,91;0.20601;AZUL;1025;0.0;
5;LC;67609;C;6.0;0;;2.06388;559,18;0.21869;AZUL;1025;0.0;
2;LC;67545;C;8.0;0;;2.23365;584,25;0.17953;AZUL;1025;1.0;
3;LC;112094;B;5.0;0;;1.25458;495,35;0.20167;AZUL;1025;1.0;
4;LC;9268;C;6.0;0;;2.30468;568,08;0.20934;AZUL;1025;1.0;
6;LC;85663;A;30.0;0;;2.2578;625,24;0.25378;AZUL;1025;;
8;LC;120374;B;27.0;0;;2.75031;607,06;0.12599;AZUL;1025;;
10;LC;119765;E;22.0;0;;1.04992;463,35;0.17893;AZUL;1025;;
11;LC;118266;A;16.0;0;;1.58528;531,43;0.15969;AZUL;1025;;
12;LC;87221;E;23.0;0;;1.61696;471,79;0.20926;AZUL;1025;;
14;LC;111900;A;3.0;0;;1.9751;524,83;0.19171;AZUL;1025;;
15;LC;43311;D;19.0;0;;3.32626;588,37;0.19599;AZUL;1025;;
16;LC;119764;E;13.0;0;;2.46987;491,06;0.20092;AZUL;1025;;
18;LC;29119;A;12.0;0;;1.70407;479,26;0.21485;AZUL;1025;;
19;LC;95314;A;9.0;0;;2.0842;544,05;0.22125;AZUL;1025;;
20;LC;88924;E;9.0;0;;2.71983;551,50;0.16173;AZUL;1025;;
22;LC;119699;B;11.0;0;;3.29063;494,53;0.1959;AZUL;1025;;
24;LC;27828;A;2.0;0;;1.61612;489,93;0.20142;AZUL;1025;;
26;LC;120647;D;28.0;0;;3.11212;562,40;0.20494;AZUL;1025;;
29;LC;120722;B;25.0;0;;1.91409;583,22;0.23711;AZUL;1025;;
27;LC;120649;A;29.0;0;;2.24442;551,71;0.11092;AZUL;1025;;
28;LC;119736;B;25.0;0;;1.23603;556,46;0.2089;AZUL;1025;;
30;LC;120156;A;26.0;0;;1.85071;506,84;0.15773;AZUL;1025;;
31;LC;82434;A;1.0;0;;1.73199;513,13;0.23765;AZUL;1025;;
32;LC;86463;A;16.0;0;;3.49103;629,97;0.11694;AZUL;1025;;
33;LC;26253;A;17.0;0;;2.46915;592,43;0.22598;AZUL;1025;;
34;LC;84880;X;11.0;1;Anulado;;0,00;;AZUL;1025;;
35;LC;120085;A;13.0;0;;1.43818;531,77;0.21095;AZUL;1025;;
36;LC;81988;C;12.0;0;;1.09507;592,12;0.22197;AZUL;1025;;
38;LC;111939;D;3.0;0;;2.02828;599,26;0.1888;AZUL;1025;;
39;LC;111825;D;4.0;0;;2.36239;678,83;0.13759;AZUL;1025;;
40;LC;112128;A;4.0;0;;1.46464;612,49;0.18123;AZUL;1025;;
42;LC;43080;A;21.0;0;;1.00674;425,46;0.18741;AZUL;1025;;
25;LC;111898;B;3.0;0;;1.67195;625,42;0.22338;AZUL;1025;;
43;LC;120114;C;22.0;0;;2.48866;530,90;0.20387;AZUL;1025;;
44;LC;29073;B;24.0;0;;2.30118;544,26;0.20393;AZUL;1025;;
23;LC;55078;C;17.0;0;;2.72335;671,55;0.1883;AZUL;1025;;
45;LC;120674;E;2.0;0;;1.59469;549,21;0.16706;AZUL;1025;;
1;LC;118133;D;7.0;0;;2.70649;615,53;0.18273;AZUL;1025;0.0;
17;LC;120084;B;13.0;0;;1.32025;613,56;0.20946;AZUL;1025;;
13;LC;24590;D;17.0;0;;3.36612;715,01;0.14141;AZUL;1025;;
9;LC;120174;C;27.0;0;;2.67436;509,09;0.13757;AZUL;1025;;
7;LC;120629;C;30.0;0;;1.8234;576,30;0.12221;AZUL;1025;;
5;LC;97984;E;7.0;0;;3.27597;579,40;0.1544;AZUL;1025;1.0;
21;LC;89614;B;10.0;0;;3.45079;651,28;0.12876;AZUL;1025;;
137;MT;126019;E;6.0;0;;0.37654;978,32;0.0371;AZUL;899;;
138;MT;117674;X;;1;Anulado;;0,00;;AZUL;899;;
139;MT;95820;E;29.0;0;;1.50171;556,97;0.1956;AZUL;899;;
140;MT;96226;B;29.0;0;;2.43365;657,20;0.13348;AZUL;899;;
141;MT;117692;A;19.0;0;;2.10164;659,28;0.09668;AZUL;899;;
142;MT;117731;B;30.0;0;;3.77336;788,47;0.17343;AZUL;899;;
143;MT;86433;D;26.0;0;;1.67858;594,54;0.07498;AZUL;899;;
144;MT;39923;D;27.0;0;;3.3336;647,45;0.06764;AZUL;899;;
145;MT;59925;C;28.0;0;;1.41349;747,48;0.26937;AZUL;899;;
146;MT;111459;E;28.0;0;;3.23662;693,24;0.16879;AZUL;899;;
147;MT;84258;C;25.0;0;;1.85811;606,45;0.1004;AZUL;899;;
148;MT;30751;C;27.0;0;;1.62419;646,80;0.17131;AZUL;899;;
149;MT;97598;B;24.0;0;;1.91435;609,12;0.14146;AZUL;899;;
150;MT;15454;C;25.0;0;;2.32415;668,96;0.10646;AZUL;899;;
151;MT;85219;C;26.0;0;;1.53863;695,84;0.19274;AZUL;899;;
152;MT;81869;E;21.0;0;;0.38226;996,79;0.08061;AZUL;899;;
153;MT;117852;C;11.0;0;;2.14382;653,24;0.18146;AZUL;899;;
154;MT;89238;D;24.0;0;;1.92749;743,34;0.24023;AZUL;899;;
155;MT;117675;C;18.0;0;;2.23694;691,31;0.17071;AZUL;899;;
156;MT;67990;A;20.0;0;;1.72104;733,15;0.16043;AZUL;899;;
157;MT;96222;E;4.0;0;;2.05592;738,32;0.1479;AZUL;899;;
158;MT;59786;B;16.0;0;;2.1684;738,52;0.14308;AZUL;899;;
159;MT;88357;A;16.0;0;;2.34295;734,89;0.13174;AZUL;899;;
160;MT;117902;D;17.0;0;;2.8311;604,22;0.22906;AZUL;899;;
161;MT;111716;E;15.0;0;;2.68165;710,50;0.14922;AZUL;899;;
162;MT;88518;A;15.0;0;;2.25826;627,90;0.13427;AZUL;899;;
163;MT;117831;B;10.0;0;;2.46378;721,31;0.18781;AZUL;899;;
164;MT;111521;B;22.0;0;;1.02386;577,60;0.14727;AZUL;899;;
165;MT;117832;D;12.0;0;;2.72456;709,99;0.08091;AZUL;899;;
166;MT;66618;B;9.0;0;;2.37606;682,23;0.17489;AZUL;899;;
167;MT;82880;D;14.0;0;;2.15753;694,02;0.20437;AZUL;899;;
168;MT;117624;E;7.0;0;;1.50255;716,19;0.08889;AZUL;899;;
169;MT;30420;D;8.0;0;;1.50712;723,06;0.13965;AZUL;899;;
170;MT;27471;C;8.0;0;;1.45834;740,85;0.19555;AZUL;899;;
171;MT;88461;E;13.0;0;;2.26058;688,58;0.08167;AZUL;899;;
172;MT;86767;D;4.0;0;;1.71655;649,88;0.15898;AZUL;899;;
173;MT;30781;C;4.0;0;;1.44209;637,87;0.14881;AZUL;899;;
174;MT;83741;C;5.0;0;;1.35014;630,33;0.25759;AZUL;899;;
175;MT;111476;A;7.0;0;;1.47905;659,92;0.16153;AZUL;899;;
176;MT;67554;D;1.0;0;;1.68298;621,25;0.14575;AZUL;899;;
177;MT;37576;D;1.0;0;;2.48037;640,25;0.20245;AZUL;899;;
178;MT;30836;C;3.0;0;;3.29525;621,45;0.20483;AZUL;899;;
179;MT;117923;A;2.0;0;;2.75345;687,46;0.13839;AZUL;899;;
180;MT;24895;B;3.0;0;;1.78096;671,64;0.13024;AZUL;899;;
136;MT;15209;E;2.0;0;;1.38496;673,94;0.14078;AZUL;899;;
137;MT;39791;B;6.0;0;;1.8429;645,08;0.20681;AZUL;979;;
138;MT;28602;D;12.0;0;;2.00635;641,10;0.20139;AZUL;979;;
139;MT;86236;B;12.0;0;;1.85764;708,86;0.23696;AZUL;979;;
140;MT;66689;B;13.0;0;;2.1093;696,00;0.22909;AZUL;979;;
141;MT;59797;D;16.0;0;;2.10051;696,57;0.2059;AZUL;979;;
142;MT;22976;B;16.0;0;;1.65782;642,18;0.13452;AZUL;979;;
143;MT;117748;A;17.0;0;;1.27472;738,70;0.03563;AZUL;979;;
144;MT;117620;A;22.0;0;;1.4996;585,01;0.09787;AZUL;979;;
145;MT;55301;C;23.0;0;;3.46294;744,42;0.21791;AZUL;979;;
146;MT;111438;B;24.0;0;;1.16608;614,37;0.12032;AZUL;979;;
147;MT;48444;A;27.0;0;;1.60705;663,95;0.14804;AZUL;979;;
148;MT;63845;D;27.0;0;;1.93567;684,55;0.17207;AZUL;979;;
149;MT;10253;B;28.0;0;;1.13928;666,71;0.20298;AZUL;979;;
150;MT;97375;B;28.0;0;;2.77734;684,99;0.13111;AZUL;979;;
151;MT;33176;D;3.0;0;;3.00882;691,21;0.13426;AZUL;979;;
152;MT;47348;E;18.0;0;;2.8951;631,09;0.2017;AZUL;979;;
153;MT;31145;C;8.0;0;;1.87462;681,56;0.18845;AZUL;979;;
154;MT;31210;B;8.0;0;;1.76011;722,47;0.19621;AZUL;979;;
155;MT;32683;D;19.0;0;;2.09945;692,40;0.2629;AZUL;979;;
156;MT;38868;B;19.0;0;;2.52991;548,80;0.18815;AZUL;979;;
157;MT;15443;B;19.0;0;;2.898;699,20;0.097;AZUL;979;;
158;MT;60731;A;26.0;0;;2.20126;543,18;0.15812;AZUL;979;;
159;MT;117753;C;26.0;0;;1.25152;707,49;0.15887;AZUL;979;;
160;MT;117934;E;9.0;0;;1.56686;736,16;0.22046;AZUL;979;;
161;MT;83579;B;10.0;0;;1.76385;684,84;0.22352;AZUL;979;;
162;MT;111502;C;24.0;0;;1.52331;528,10;0.19072;AZUL;979;;
163;MT;12581;B;25.0;0;;1.78705;633,05;0.2585;AZUL;979;;
164;MT;32386;D;25.0;0;;3.10228;717,19;0.20466;AZUL;979;;
165;MT;95875;C;29.0;0;;1.02179;539,04;0.17422;AZUL;979;;
166;MT;117672;C;29.0;0;;1.63194;542,62;0.17509;AZUL;979;;
167;MT;111508;E;30.0;0;;2.55391;743,62;0.11117;AZUL;979;;
168;MT;67937;C;4.0;0;;2.81674;693,08;0.2687;AZUL;979;;
169;MT;96606;D;4.0;0;;1.13869;631,43;0.14233;AZUL;979;;
170;MT;117600;E;5.0;0;;2.03522;643,46;0.09501;AZUL;979;;
171;MT;111699;E;15.0;0;;1.35497;614,15;0.18318;AZUL;979;;
172;MT;111419;D;20.0;0;;1.13809;530,64;0.15627;AZUL;979;;
173;MT;12523;C;20.0;0;;1.52032;659,17;0.13287;AZUL;979;;
174;MT;8985;A;21.0;0;;2.85145;721,42;0.13521;AZUL;979;;
175;MT;12864;D;21.0;0;;3.36696;743,06;0.15534;AZUL;979;;
176;MT;111423;E;13.0;0;;1.33557;548,94;0.1812;AZUL;979;;
177;MT;117939;A;14.0;0;;2.23621;667,14;0.13068;AZUL;979;;
178;MT;111490;B;15.0;0;;1.32982;506,27;0.14566;AZUL;979;;
179;MT;60342;B;1.0;0;;2.20341;659,11;0.24863;AZUL;979;;
180;MT;68371;B;1.0;0;;1.71508;645,82;0.25781;AZUL;979;;
136;MT;111763;D;6.0;0;;2.05329;682,87;0.16126;AZUL;979;;
137;MT;126019;E;6.0;0;;0.37654;978,32;0.0371;AZUL;1007;;
138;MT;117674;X;;1;Anulado;;0,00;;AZUL;1007;;
139;MT;95820;E;29.0;0;;1.50171;556,97;0.1956;AZUL;1007;;
140;MT;96226;B;29.0;0;;2.43365;657,20;0.13348;AZUL;1007;;
141;MT;117692;A;19.0;0;;2.10164;659,28;0.09668;AZUL;1007;;
142;MT;117731;B;30.0;0;;3.77336;788,47;0.17343;AZUL;1007;;
143;MT;86433;D;26.0;0;;1.67858;594,54;0.07498;AZUL;1007;;
144;MT;39923;D;27.0;0;;3.3336;647,45;0.06764;AZUL;1007;;
145;MT;59925;C;28.0;0;;1.41349;747,48;0.26937;AZUL;1007;;
146;MT;111459;E;28.0;0;;3.23662;693,24;0.16879;AZUL;1007;;
147;MT;84258;C;25.0;0;;1.85811;606,45;0.1004;AZUL;1007;;
148;MT;30751;C;27.0;0;;1.62419;646,80;0.17131;AZUL;1007;;
149;MT;97598;B;24.0;0;;1.91435;609,12;0.14146;AZUL;1007;;
150;MT;15454;C;25.0;0;;2.32415;668,96;0.10646;AZUL;1007;;
151;MT;85219;C;26.0;0;;1.53863;695,84;0.19274;AZUL;1007;;
152;MT;81869;E;21.0;0;;0.38226;996,79;0.08061;AZUL;1007;;
153;MT;117852;C;11.0;0;;2.14382;653,24;0.18146;AZUL;1007;;
154;MT;89238;D;24.0;0;;1.92749;743,34;0.24023;AZUL;1007;;
155;MT;117675;C;18.0;0;;2.23694;691,31;0.17071;AZUL;1007;;
156;MT;67990;A;20.0;0;;1.72104;733,15;0.16043;AZUL;1007;;
157;MT;96222;E;4.0;0;;2.05592;738,32;0.1479;AZUL;1007;;
158;MT;59786;B;16.0;0;;2.1684;738,52;0.14308;AZUL;1007;;
159;MT;88357;A;16.0;0;;2.34295;734,89;0.13174;AZUL;1007;;
160;MT;117902;D;17.0;0;;2.8311;604,22;0.22906;AZUL;1007;;
161;MT;111716;E;15.0;0;;2.68165;710,50;0.14922;AZUL;1007;;
162;MT;88518;A;15.0;0;;2.25826;627,90;0.13427;AZUL;1007;;
163;MT;117831;B;10.0;0;;2.46378;721,31;0.18781;AZUL;1007;;
