CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
127;CN;68866;E;21;0;;0.57062;578.77;0.0228;AZUL;1419;;0
127;CN;82981;C;8;0;;1.12236;694.21;0.1949;AZUL;1333;;0
127;CN;82981;C;8;0;;1.12236;694.21;0.1949;AZUL;1373;;0
128;CN;111621;C;5;0;;2.08549;783.03;0.2966;AZUL;1333;;0
128;CN;111621;C;5;0;;2.08549;783.03;0.2966;AZUL;1373;;0
128;CN;117837;E;23;0;;1.7697;537.63;0.20963;AZUL;1419;;0
129;CN;27182;B;11;0;;2.10805;649.48;0.14338;AZUL;1333;;0
129;CN;27182;B;11;0;;2.10805;649.48;0.14338;AZUL;1373;;0
129;CN;61076;X;6;1;Pedagógico;;;;AZUL;1419;;0
130;CN;12135;C;29;0;;1.57651;553.63;0.17771;AZUL;1333;;0
130;CN;12135;C;29;0;;1.57651;553.63;0.17771;AZUL;1373;;0
130;CN;42680;C;8;0;;2.18515;628.85;0.1245;AZUL;1419;;0
131;CN;82747;E;28;0;;1.42716;547.36;0.22465;AZUL;1333;;0
131;CN;82747;E;28;0;;1.42716;547.36;0.22465;AZUL;1373;;0
105;CN;141753;D;10;0;;3.00357;609.31;0.11952;AZUL;1419;;0
106;CN;81798;A;7;0;;3.68007;699.03;0.07257;AZUL;1333;;0
106;CN;81798;A;7;0;;3.68007;699.03;0.07257;AZUL;1373;;0
106;CN;111475;D;19;0;;1.11115;646.27;0.22184;AZUL;1419;;0
107;CN;78441;E;29;0;;2.26694;592.67;0.27632;AZUL;1419;;0
107;CN;86727;A;3;0;;3.26263;604.21;0.20017;AZUL;1333;;0
107;CN;86727;A;3;0;;3.26263;604.21;0.20017;AZUL;1373;;0
108;CN;117673;A;23;0;;1.34516;749.62;0.24066;AZUL;1333;;0
108;CN;117673;A;23;0;;1.34516;749.62;0.24066;AZUL;1373;;0
108;CN;141791;B;4;0;;3.50874;641.33;0.28921;AZUL;1419;;0
109;CN;68506;B;18;0;;2.44456;679.48;0.19792;AZUL;1333;;0
109;CN;68506;B;18;0;;2.44456;679.48;0.19792;AZUL;1373;;0
109;CN;111460;B;14;0;;1.98922;599.38;0.18343;AZUL;1419;;0
110;CN;82598;B;27;0;;1.16405;513.91;0.23831;AZUL;1333;;0
110;CN;82598;B;27;0;;1.16405;513.91;0.23831;AZUL;1373;;0
110;CN;117915;D;28;0;;2.43297;504.85;0.36134;AZUL;1419;;0
111;CN;56084;A;28;0;;1.96491;628.86;0.18913;AZUL;1333;;0
111;CN;56084;A;28;0;;1.96491;628.86;0.18913;AZUL;1373;;0
111;CN;85697;D;14;0;;2.30137;599.51;0.05607;AZUL;1419;;0
112;CN;141747;B;30;0;;0.93211;430.56;0.20425;AZUL;1333;;0
112;CN;141747;B;30;0;;0.93211;430.56;0.20425;AZUL;1373;;0
112;CN;141775;B;13;0;;2.34265;576.74;0.19913;AZUL;1419;;0
113;CN;117963;E;9;0;;0.75872;629.97;0.00551;AZUL;1419;;0
113;CN;141789;B;16;0;;1.56293;749.68;0.14573;AZUL;1333;;0
113;CN;141789;B;16;0;;1.56293;749.68;0.14573;AZUL;1373;;0
114;CN;86898;E;9;0;;1.90197;642.9;0.17325;AZUL;1333;;0
114;CN;86898;E;9;0;;1.90197;642.9;0.17325;AZUL;1373;;0
114;CN;117780;C;12;0;;2.53287;560.75;0.28042;AZUL;1419;;0
115;CN;111658;C;15;0;;3.37882;715.32;0.10317;AZUL;1419;;0
115;CN;126577;A;20;0;;1.48367;743.53;0.15643;AZUL;1333;;0
115;CN;126577;A;20;0;;1.48367;743.53;0.15643;AZUL;1373;;0
116;CN;89141;A;8;0;;2.54816;650.92;0.25926;AZUL;1419;;0
116;CN;96550;C;13;0;;3.56451;617.04;0.07963;AZUL;1333;;0
116;CN;96550;C;13;0;;3.56451;617.04;0.07963;AZUL;1373;;0
117;CN;13702;B;5;0;;2.86412;637.12;0.25332;AZUL;1333;;0
117;CN;13702;B;5;0;;2.86412;637.12;0.25332;AZUL;1373;;0
94;CN;97327;A;24;0;;2.27226;766.3;0.35485;AZUL;1419;;0
94;CN;117781;E;2;0;;1.16425;588.52;0.20873;AZUL;1333;;0
94;CN;117781;E;2;0;;1.16425;588.52;0.20873;AZUL;1373;;0
95;CN;88330;A;26;0;;1.22652;572.24;0.21354;AZUL;1333;;0
95;CN;88330;A;26;0;;1.22652;572.24;0.21354;AZUL;1373;;0
95;CN;111650;A;11;0;;2.1156;703.1;0.04375;AZUL;1419;;0
150;MT;111708;C;13;0;;1.02692;836.22;0.18689;AZUL;1407;;0
150;MT;141537;A;15;0;;1.56806;735.02;0.29201;AZUL;1323;;0
150;MT;141537;A;15;0;;1.56806;735.02;0.29201;AZUL;1363;;0
151;MT;15394;E;11;0;;3.90485;750.44;0.11173;AZUL;1407;;0
151;MT;126027;E;7;0;;2.08753;672.91;0.18351;AZUL;1323;;0
151;MT;126027;E;7;0;;2.08753;672.91;0.18351;AZUL;1363;;0
152;MT;16874;C;21;0;;2.59004;741.26;0.20225;AZUL;1323;;0
152;MT;16874;C;21;0;;2.59004;741.26;0.20225;AZUL;1363;;0
152;MT;42136;A;25;0;;2.70251;604.04;0.08979;AZUL;1407;;0
153;MT;17549;E;8;0;;3.53861;672.95;0.05329;AZUL;1323;;0
153;MT;17549;E;8;0;;3.53861;672.95;0.05329;AZUL;1363;;0
153;MT;76177;D;1;0;;2.73571;622.84;0.14646;AZUL;1407;;0
154;MT;27840;E;12;0;;1.49597;594.26;0.18539;AZUL;1323;;0
154;MT;27840;E;12;0;;1.49597;594.26;0.18539;AZUL;1363;;0
154;MT;55806;C;27;0;;1.91272;564.47;0.18144;AZUL;1407;;0
155;MT;96632;D;28;0;;1.70031;602.54;0.21971;AZUL;1323;;0
155;MT;96632;D;28;0;;1.70031;602.54;0.21971;AZUL;1363;;0
155;MT;125957;E;9;0;;2.96006;723.75;0.16489;AZUL;1407;;0
156;MT;117618;B;19;0;;3.84247;591.23;0.20573;AZUL;1407;;0
156;MT;126004;D;7;0;;1.46288;683.82;0.27312;AZUL;1323;;0
156;MT;126004;D;7;0;;1.46288;683.82;0.27312;AZUL;1363;;0
157;MT;7685;D;8;0;;2.26176;633.67;0.2149;AZUL;1323;;0
157;MT;7685;D;8;0;;2.26176;633.67;0.2149;AZUL;1363;;0
157;MT;125993;C;23;0;;2.78314;611.7;0.11259;AZUL;1407;;0
158;MT;60313;C;4;0;;1.76236;643.58;0.2737;AZUL;1407;;0
158;MT;117615;B;23;0;;2.02503;688.95;0.19048;AZUL;1323;;0
158;MT;117615;B;23;0;;2.02503;688.95;0.19048;AZUL;1363;;0
159;MT;81442;B;4;0;;1.70701;634.88;0.15396;AZUL;1323;;0
159;MT;81442;B;4;0;;1.70701;634.88;0.15396;AZUL;1363;;0
159;MT;117747;C;10;0;;2.46593;678.41;0.21541;AZUL;1407;;0
160;MT;86955;A;27;0;;1.47338;691.07;0.1946;AZUL;1323;;0
160;MT;86955;A;27;0;;1.47338;691.07;0.1946;AZUL;1363;;0
160;MT;117712;D;16;0;;3.37555;684.46;0.1926;AZUL;1407;;0
139;MT;67681;A;1;0;;2.25936;586.84;0.2292;AZUL;1323;;0
139;MT;67681;A;1;0;;2.25936;586.84;0.2292;AZUL;1363;;0
139;MT;117723;A;26;0;;2.2696;550.18;0.10032;AZUL;1407;;0
140;MT;35949;B;4;0;;2.52245;660.61;0.23639;AZUL;1407;;0
140;MT;39880;D;3;0;;1.73929;676.87;0.18629;AZUL;1323;;0
140;MT;39880;D;3;0;;1.73929;676.87;0.18629;AZUL;1363;;0
141;MT;126034;E;18;0;;2.15211;680.49;0.13117;AZUL;1323;;0
141;MT;126034;E;18;0;;2.15211;680.49;0.13117;AZUL;1363;;0
141;MT;141677;B;20;0;;2.39398;701.89;0.17156;AZUL;1407;;0
131;CN;117859;B;5;0;;1.18974;722.59;0.21918;AZUL;1419;;0
132;CN;95504;B;4;0;;1.44913;590.32;0.29682;AZUL;1333;;0
132;CN;95504;B;4;0;;1.44913;590.32;0.29682;AZUL;1373;;0
132;CN;141594;B;5;0;;1.24643;731.7;0.08752;AZUL;1419;;0
133;CN;88476;E;3;0;;0.90246;429.08;0.20607;AZUL;1333;;0
133;CN;88476;E;3;0;;0.90246;429.08;0.20607;AZUL;1373;;0
133;CN;111416;C;25;0;;0.82553;721.65;0.16426;AZUL;1419;;0
134;CN;88676;A;11;0;;1.50992;575.49;0.13474;AZUL;1333;;0
134;CN;88676;A;11;0;;1.50992;575.49;0.13474;AZUL;1373;;0
134;CN;111726;E;27;0;;1.75413;739.15;0.28016;AZUL;1419;;0
135;CN;81454;A;10;0;;2.18202;592.11;0.18528;AZUL;1333;;0
135;CN;81454;A;10;0;;2.18202;592.11;0.18528;AZUL;1373;;0
135;CN;141591;D;26;0;;3.0182;622.06;0.11641;AZUL;1419;;0
136;MT;60453;C;2;0;;1.75758;570.23;0.15325;AZUL;1323;;0
136;MT;60453;C;2;0;;1.75758;570.23;0.15325;AZUL;1363;;0
136;MT;125949;A;13;0;;2.16007;755.25;0.12173;AZUL;1407;;0
137;MT;29740;B;28;0;;2.86713;662.28;0.15323;AZUL;1407;;0
137;MT;117745;A;29;0;;1.78653;583.97;0.15945;AZUL;1323;;0
137;MT;117745;A;29;0;;1.78653;583.97;0.15945;AZUL;1363;;0
138;MT;29021;B;3;0;;2.79303;704.99;0.25041;AZUL;1407;;0
138;MT;111695;B;14;0;;2.46809;826.73;0.24774;AZUL;1323;;0
138;MT;111695;B;14;0;;2.46809;826.73;0.24774;AZUL;1363;;0
142;MT;83799;A;2;0;;2.35211;661.75;0.08654;AZUL;1407;;0
142;MT;125950;E;6;0;;1.92613;749.55;0.13769;AZUL;1323;;0
142;MT;125950;E;6;0;;1.92613;749.55;0.13769;AZUL;1363;;0
143;MT;117785;A;18;0;;3.14218;704.25;0.13487;AZUL;1323;;0
143;MT;117785;A;18;0;;3.14218;704.25;0.13487;AZUL;1363;;0
143;MT;117797;D;18;0;;1.87853;791.96;0.20882;AZUL;1407;;0
144;MT;125887;D;7;0;;2.56039;636.53;0.22214;AZUL;1407;;0
144;MT;125961;E;10;0;;2.19756;663.23;0.13191;AZUL;1323;;0
144;MT;125961;E;10;0;;2.19756;663.23;0.13191;AZUL;1363;;0
117;CN;86002;E;28;0;;1.54385;518.65;0.02403;AZUL;1419;;0
118;CN;84020;C;16;0;;3.46803;644.67;0.27231;AZUL;1333;;0
118;CN;84020;C;16;0;;3.46803;644.67;0.27231;AZUL;1373;;0
118;CN;111515;D;2;0;;1.53146;627.33;0.12431;AZUL;1419;;0
119;CN;63960;E;25;0;;2.51129;655.25;0.04279;AZUL;1333;;0
119;CN;63960;E;25;0;;2.51129;655.25;0.04279;AZUL;1373;;0
119;CN;117932;B;20;0;;3.88018;684.28;0.25883;AZUL;1419;;0
120;CN;88196;E;30;0;;1.83319;561.13;0.16629;AZUL;1333;;0
120;CN;88196;E;30;0;;1.83319;561.13;0.16629;AZUL;1373;;0
120;CN;117878;B;30;0;;2.01857;622.45;0.12408;AZUL;1419;;0
149;MT;50176;B;20;0;;2.66954;671.79;0.17943;AZUL;1323;;0
149;MT;50176;B;20;0;;2.66954;671.79;0.17943;AZUL;1363;;0
149;MT;84940;E;14;0;;3.11951;703.28;0.14869;AZUL;1407;;0
176;MT;141571;D;24;0;;1.27914;452.95;0.21183;AZUL;1323;;0
176;MT;141571;D;24;0;;1.27914;452.95;0.21183;AZUL;1363;;0
176;MT;141579;B;24;0;;2.38298;645.13;0.18421;AZUL;1407;;0
177;MT;12877;C;25;0;;2.46865;673.92;0.23827;AZUL;1407;;0
177;MT;125917;B;11;0;;2.76697;768.89;0.14606;AZUL;1323;;0
177;MT;125917;B;11;0;;2.76697;768.89;0.14606;AZUL;1363;;0
178;MT;14995;E;27;0;;1.93962;573.48;0.12274;AZUL;1407;;0
178;MT;87525;C;26;0;;1.64523;558.39;0.19253;AZUL;1323;;0
178;MT;87525;C;26;0;;1.64523;558.39;0.19253;AZUL;1363;;0
179;MT;27923;A;19;0;;3.29564;798.29;0.14454;AZUL;1323;;0
179;MT;27923;A;19;0;;3.29564;798.29;0.14454;AZUL;1363;;0
179;MT;117774;C;16;0;;2.79451;706.9;0.29389;AZUL;1407;;0
180;MT;40363;E;11;0;;2.25486;798.63;0.19011;AZUL;1323;;0
180;MT;40363;E;11;0;;2.25486;798.63;0.19011;AZUL;1363;;0
180;MT;60335;E;2;0;;3.12311;742.52;0.11331;AZUL;1407;;0
169;MT;125923;E;28;0;;1.26643;772.69;0.13414;AZUL;1407;;0
170;MT;32627;A;20;0;;2.87;654.07;0.12062;AZUL;1323;;0
170;MT;32627;A;20;0;;2.87;654.07;0.12062;AZUL;1363;;0
170;MT;96636;C;21;0;;3.58253;729.44;0.31171;AZUL;1407;;0
171;MT;95687;A;22;0;;5.44912;787.2;0.15431;AZUL;1407;;0
171;MT;117759;C;14;0;;2.19608;724.66;0.27848;AZUL;1323;;0
171;MT;117759;C;14;0;;2.19608;724.66;0.27848;AZUL;1363;;0
161;MT;111764;E;30;0;;1.22427;634.95;0.17872;AZUL;1323;;0
161;MT;111764;E;30;0;;1.22427;634.95;0.17872;AZUL;1363;;0
161;MT;141550;B;15;0;;1.84675;738.74;0.24264;AZUL;1407;;0
162;MT;117717;C;13;0;;1.56842;695.15;0.23233;AZUL;1323;;0
162;MT;117717;C;13;0;;1.56842;695.15;0.23233;AZUL;1363;;0
162;MT;125992;A;5;0;;1.49745;760.76;0.14156;AZUL;1407;;0
163;MT;17539;D;12;0;;1.97145;729.84;0.14642;AZUL;1407;;0
163;MT;117622;D;22;0;;2.10598;642.21;0.10091;AZUL;1323;;0
163;MT;117622;D;22;0;;2.10598;642.21;0.10091;AZUL;1363;;0
164;MT;79213;C;8;0;;1.0066;712.39;0.21728;AZUL;1407;;0
164;MT;117808;C;16;0;;1.89829;663.46;0.19327;AZUL;1323;;0
164;MT;117808;C;16;0;;1.89829;663.46;0.19327;AZUL;1363;;0
165;MT;96768;C;12;0;;2.53134;699.64;0.13947;AZUL;1323;;0
165;MT;96768;C;12;0;;2.53134;699.64;0.13947;AZUL;1363;;0
165;MT;111706;B;30;0;;1.49785;786.85;0.21175;AZUL;1407;;0
166;MT;39631;E;19;0;;2.90615;673.59;0.09467;AZUL;1407;;0
166;MT;89543;B;25;0;;3.60975;652.39;0.3178;AZUL;1323;;0
166;MT;89543;B;25;0;;3.60975;652.39;0.3178;AZUL;1363;;0
167;MT;15207;B;19;0;;2.77224;700.43;0.04097;AZUL;1323;;0
167;MT;15207;B;19;0;;2.77224;700.43;0.04097;AZUL;1363;;0
167;MT;81496;D;3;0;;1.34998;701.87;0.21909;AZUL;1407;;0
168;MT;27253;D;21;0;;2.46504;699.89;0.18993;AZUL;1323;;0
168;MT;27253;D;21;0;;2.46504;699.89;0.18993;AZUL;1363;;0
168;MT;111549;A;15;0;;1.96986;625.92;0.16841;AZUL;1407;;0
169;MT;26485;B;25;0;;1.39291;746.89;0.17809;AZUL;1323;;0
169;MT;26485;B;25;0;;1.39291;746.89;0.17809;AZUL;1363;;0
145;MT;55423;D;8;0;;3.09197;613.02;0.19954;AZUL;1407;;0
145;MT;83076;B;4;0;;2.07038;711.92;0.04391;AZUL;1323;;0
145;MT;83076;B;4;0;;2.07038;711.92;0.04391;AZUL;1363;;0
146;MT;60414;B;3;0;;2.40682;716.96;0.19129;AZUL;1323;;0
146;MT;60414;B;3;0;;2.40682;716.96;0.19129;AZUL;1363;;0
146;MT;117796;B;22;0;;1.5236;809.92;0.1505;AZUL;1407;;0
147;MT;18078;C;16;0;;1.68425;670.1;0.10013;AZUL;1323;;0
147;MT;18078;C;16;0;;1.68425;670.1;0.10013;AZUL;1363;;0
147;MT;87519;B;1;0;;1.82455;601.77;0.09973;AZUL;1407;;0
148;MT;13141;C;21;0;;1.89157;776.1;0.19855;AZUL;1407;;0
148;MT;117865;B;15;0;;3.26013;657.31;0.15019;AZUL;1323;;0
148;MT;117865;B;15;0;;3.26013;657.31;0.15019;AZUL;1363;;0
172;MT;117888;D;9;0;;3.25419;700.75;0.23654;AZUL;1323;;0
172;MT;117888;D;9;0;;3.25419;700.75;0.23654;AZUL;1363;;0
172;MT;125890;D;17;0;;1.13982;673.5;0.10129;AZUL;1407;;0
173;MT;84423;A;29;0;;2.81885;647.1;0.15626;AZUL;1407;;0
173;MT;97503;D;5;0;;1.35644;659.2;0.16417;AZUL;1323;;0
173;MT;97503;D;5;0;;1.35644;659.2;0.16417;AZUL;1363;;0
174;MT;111768;B;26;0;;1.34953;550.74;0.16017;AZUL;1323;;0
174;MT;111768;B;26;0;;1.34953;550.74;0.16017;AZUL;1363;;0
174;MT;125996;C;6;0;;2.27814;663.0;0.09638;AZUL;1407;;0
175;MT;49701;D;12;0;;3.29248;693.86;0.13627;AZUL;1407;;0
175;MT;84219;D;17;0;;1.40499;756.92;0.29516;AZUL;1323;;0
175;MT;84219;D;17;0;;1.40499;756.92;0.29516;AZUL;1363;;0
