CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
44;MT;24698;B;6;0;;3.11671;697,00;0.05722;AZUL;445;;0
44;MT;61485;C;28;0;;1.60552;768,71;0.25409;AZUL;403;;0
45;CH;49661;E;4;0;;2.76077;540,71;0.15169;AZUL;395;;0
45;CH;66754;D;21;0;;2.809;498,44;0.15158;AZUL;435;;0
45;CN;48663;E;29;0;;3.57627;663,40;0.08793;AZUL;391;;0
45;CN;75966;D;22;0;;3.96687;448,48;0.14304;AZUL;433;;0
45;LC;84452;A;17;0;;3.11514;551,24;0.23312;AZUL;399;;0
45;LC;86081;C;11;0;;2.39362;535,94;0.13041;AZUL;439;;0
45;MT;9189;D;16;0;;1.61681;744,59;0.11192;AZUL;403;;0
45;MT;29263;D;20;0;;3.24049;683,08;0.11363;AZUL;445;;0
46;LC;61715;C;27;0;;2.30566;539,62;0.21357;AZUL;439;;0
46;LC;96950;E;21;0;;0.70988;733,55;0.13044;AZUL;399;;0
47;LC;60045;A;23;0;;1.4758;571,20;0.2156;AZUL;439;;0
47;LC;85925;D;9;0;;2.56616;542,02;0.15803;AZUL;399;;0
48;LC;53474;D;14;0;;1.33397;497,41;0.00728;AZUL;399;;0
48;LC;96730;D;16;0;;2.69885;534,00;0.10592;AZUL;439;;0
49;LC;27809;C;17;0;;3.14781;661,10;0.18123;AZUL;439;;0
49;LC;55024;C;25;0;;4.51018;561,45;0.19567;AZUL;399;;0
50;LC;30269;E;14;0;;1.8544;582,21;0.20614;AZUL;439;;0
50;LC;60715;B;13;0;;3.47859;589,06;0.1198;AZUL;399;;0
